post_id,comment_id,support_tags,created_utc
l6jua8,glts7if,Information Support,1612327695
l57qel,gltv22s,"Information Support, Esteem Support, Group Interaction",1612329358
l57qel,gksq5vj,,1611641187
l4gyy4,gksqimt,Emotional Support,1611641461
l4gyy4,gkogtt4,Tangible Assistance,1611552808
l45tsi,gkmm58k,"Information Support, Esteem Support",1611518752
l45tsi,gkmqb0k,"Information Support, Group Interaction",1611520824
l45tsi,gkmhx34,,1611516591
l2ixpw,gk6mrq8,Emotional Support,1611327427
l2ixpw,gk5lzto,,1611301721
l101e3,gjww1l1,"Information Support, Emotional Support",1611118070
l101e3,gjzqujk,"Information Support, Esteem Support",1611179623
l101e3,gjwxvaz,"Information Support, Emotional Support, Esteem Support",1611119254
l101e3,gjxsp4b,"Information Support, Esteem Support",1611146254
l101e3,gjzvsb8,"Information Support, Emotional Support, Esteem Support",1611181907
l101e3,gjx5s7r,Esteem Support,1611125159
l101e3,gjwk75r,,1611111191
l101e3,gjyrhrb,,1611164206
kzivyr,gjo2kks,Tangible Assistance,1610929797
kx650k,gj87cd6,,1610632803
kw937w,gj595bq,Information Support,1610566593
kw937w,gj2xs7h,,1610512578
kvspia,gj03cjh,Tangible Assistance,1610461871
kv6vvd,gixxacp,,1610408729
kv6vvd,gjnq54s,"Emotional Support, Group Interaction",1610923520
kv6vvd,giwh17u,,1610384802
kuq5bn,gity4vz,Information Support,1610332989
kuq5bn,gitii0b,Information Support,1610325389
kuacnj,gir0v8u,"Information Support, Emotional Support, Esteem Support",1610271853
kuacnj,gir7p4v,"Information Support, Esteem Support",1610278816
kuacnj,gir7m17,"Information Support, Emotional Support, Esteem Support",1610278727
kuacnj,gis4pej,"Information Support, Esteem Support, Group Interaction",1610300673
ksy1iz,giisigh,,1610092682
ks7ivj,gif2ztm,"Esteem Support, Group Interaction",1610022502
ks7ivj,gif5fem,"Emotional Support, Esteem Support",1610024349
ks7ivj,giepse2,Emotional Support,1610009913
ks7ivj,gift56c,"Emotional Support, Esteem Support, Group Interaction",1610037063
ks7ivj,giefa44,Tangible Assistance,1610001198
ks7ivj,gij0lpo,,1610100570
kr6hjg,gi7t2g1,,1609877155
kr6hjg,giegoqy,"Information Support, Emotional Support, Esteem Support",1610002229
kfo4tn,gg9s8rj,"Information Support, Tangible Assistance",1608312913
kfo4tn,gg9hdph,Tangible Assistance,1608308348
kfo4tn,ggcjydh,"Information Support, Emotional Support, Esteem Support, Group Interaction",1608373440
kfo4tn,gg9pd10,"Information Support, Emotional Support, Esteem Support, Group Interaction",1608311720
k8ov7s,gezco2e,,1607373296
k7mpky,gesbadi,,1607233897
k7mpky,gett5fe,Emotional Support,1607261749
k7mpky,gf0aj4o,"Information Support, Emotional Support, Esteem Support",1607391048
jyj6bg,gd4aorm,Information Support,1605996957
jyj6bg,gd4sdjs,"Emotional Support, Esteem Support",1606003312
jyj6bg,gd466o3,,1605994883
jyj6bg,gd4aetv,Esteem Support,1605996821
jyj6bg,gd4bz0z,"Information Support, Group Interaction",1605997453
jyj6bg,gd4dxbf,,1605998157
jxrd44,gd126jb,"Information Support, Emotional Support, Esteem Support, Group Interaction",1605946659
jxrd44,gcy7ctj,,1605887148
jwvzsv,gcssydv,Information Support,1605761360
jwvzsv,gcsqqam,,1605759913
jvje9v,gck9075,,1605575001
jvje9v,gd12m4x,"Information Support, Esteem Support",1605947098
jvg2r4,gd12r5s,Information Support,1605947245
jvg2r4,gcjj3s1,,1605563583
jv1vs9,gcgz8d3,,1605507241
jukwap,gceq2gh,"Information Support, Emotional Support, Tangible Assistance",1605462990
jukwap,gcf57vm,"Emotional Support, Group Interaction",1605470846
jukwap,gcga72y,"Emotional Support, Esteem Support",1605491929
jukwap,gcggsf5,"Information Support, Group Interaction",1605495348
jukwap,gcdr2oh,,1605441939
jtdf5h,gc4wpm3,,1605255311
jtau8o,gc4m6ag,"Emotional Support, Esteem Support, Tangible Assistance, Group Interaction",1605245936
jtau8o,gc5p844,Emotional Support,1605280715
jtau8o,gc6xob3,"Information Support, Emotional Support, Esteem Support",1605302742
jtau8o,gc4ht17,,1605242745
jtau8o,gdwuegk,"Information Support, Esteem Support",1606592335
jpex0i,gbe7nkt,,1604701648
jpex0i,gd13qiq,Information Support,1605948129
jo8amz,gb6rt0x,"Information Support, Emotional Support, Group Interaction",1604544212
jisgrk,gber5rb,"Emotional Support, Esteem Support",1604712358
jisgrk,ga8cutm,Tangible Assistance,1603764069
jisgrk,gf3watm,,1607470158
jfnylr,g9ld6nh,,1603321899
jf6x1m,g9jam5e,"Esteem Support, Group Interaction",1603284596
jf6x1m,g9ij57u,,1603258005
jf6x1m,g9mfuj9,"Information Support, Esteem Support, Tangible Assistance, Group Interaction",1603346939
jbqcvz,g8x6m85,Information Support,1602785153
jbqcvz,g8wrkr3,Tangible Assistance,1602777718
jbethi,g8vhtpt,"Information Support, Emotional Support",1602741428
jbethi,g8uz6tw,Tangible Assistance,1602727861
jb62co,g8uxxc5,Information Support,1602727122
jb62co,g8thp74,,1602698958
j9tm45,g8lyjzo,Emotional Support,1602523825
j9tm45,g8mj35e,"Emotional Support, Tangible Assistance",1602534322
j9tm45,g8mkvxt,"Emotional Support, Esteem Support",1602535228
j9tm45,g8lo2w9,Tangible Assistance,1602518540
j9tm45,g8n9yxv,Emotional Support,1602549338
j72ybw,g82oa6q,Information Support,1602126454
j72ybw,g82wcin,"Information Support, Esteem Support",1602131791
j72ybw,g826o26,Tangible Assistance,1602117092
j3lqox,g7csa4v,Tangible Assistance,1601602834
j3kj0e,g7ciz04,Tangible Assistance,1601597896
j2zoxz,g78t7i9,,1601517885
j2zoxz,g79in6t,"Information Support, Emotional Support, Group Interaction",1601535471
j1gwuw,g6z3rgm,,1601315399
j1gwuw,g82xucx,"Information Support, Emotional Support, Esteem Support",1602132925
izzhxf,g6mb72b,,1601095410
iys4s2,g6ecey3,,1600930553
iys4s2,g6ehcze,"Information Support, Tangible Assistance",1600934425
ivkuuu,g5sqzum,"Information Support, Emotional Support, Tangible Assistance",1600506329
iuty60,g5oguxb,"Information Support, Esteem Support, Tangible Assistance",1600410955
iuty60,g5n5bz6,,1600381877
iuty60,g7kg7c0,,1601763863
irzlc0,g54983z,Tangible Assistance,1600008726
ioneay,g4ezaud,,1599543193
ioneay,g4ew2n4,,1599540514
ioneay,g4ig1rl,"Information Support, Tangible Assistance",1599621334
io91wc,g4cmohj,"Information Support, Emotional Support, Esteem Support, Tangible Assistance, Group Interaction",1599497874
io91wc,g4cl1bu,"Information Support, Esteem Support, Tangible Assistance, Group Interaction",1599497105
io91wc,g4c6ok9,,1599491147
in0tp6,g44az8m,,1599311304
in0tp6,g47fjih,Esteem Support,1599369976
ilqijj,g3unwfm,"Esteem Support, Group Interaction",1599144125
ikc9x9,g3kfshl,Emotional Support,1598949758
ikc9x9,g3jpgl1,,1598928433
iihio7,g36xc23,"Information Support, Emotional Support",1598659900
iihio7,g36pjnk,Tangible Assistance,1598655519
ig15po,g2r3ewz,"Information Support, Esteem Support",1598316778
ig15po,g2rr583,"Information Support, Emotional Support, Esteem Support",1598330838
ig15po,g2r4hzr,Information Support,1598317383
ig15po,g2qybfx,,1598313960
ifbiqv,g2nndhe,"Information Support, Esteem Support, Group Interaction",1598239905
ifbiqv,g2n3qsg,"Information Support, Esteem Support",1598228430
ifbiqv,g2mj6u7,Tangible Assistance,1598217484
id1he8,g264yhl,Tangible Assistance,1597888800
id1he8,g28wwb8,"Emotional Support, Group Interaction",1597952423
id1he8,g2rkiw1,"Information Support, Emotional Support, Esteem Support, Tangible Assistance",1598326304
id1he8,g2tbden,"Emotional Support, Esteem Support",1598371946
icgjz3,g22g2is,,1597809547
ic50ka,g20x3s2,Group Interaction,1597780756
ic50ka,g206p6o,,1597770337
iacpjo,g1nfoei,Esteem Support,1597524251
iacpjo,g1ppp3u,Esteem Support,1597559774
iacpjo,g1mrbib,Tangible Assistance,1597516399
i9fi4f,g1er8fv,,1597379705
i8xhmm,g1bbk82,Tangible Assistance,1597314567
i8xhmm,g1ftixa,"Information Support, Tangible Assistance",1597411594
i8r5ic,g1anyzc,"Emotional Support, Esteem Support",1597293450
i8r5ic,g1a7rax,Tangible Assistance,1597283759
i7qjg9,g13ywkn,Information Support,1597160136
i7qjg9,g14xyki,"Information Support, Esteem Support",1597176433
i7qjg9,g13dwyy,,1597147331
i7qjg9,g5mk2cj,"Information Support, Esteem Support",1600373338
i76vvc,g10bsfu,"Information Support, Esteem Support",1597078010
i76vvc,g1116zo,Information Support,1597090236
i76vvc,g1192mx,"Information Support, Emotional Support, Tangible Assistance, Group Interaction",1597094030
i76vvc,g108wkp,Information Support,1597076600
i76vvc,g1020x4,,1597073148
i5ydyc,g0s86xu,,1596890110
i5ydyc,g0siiiz,Information Support,1596897105
i5ydyc,g2tz89p,Information Support,1598383032
i5ydyc,g0sunk3,Information Support,1596904013
i539dh,g0n6lf1,"Emotional Support, Tangible Assistance, Group Interaction",1596775406
i539dh,g0nda7l,"Information Support, Emotional Support, Esteem Support",1596780434
i333fr,g08rlnf,Information Support,1596481040
i27zc1,g0381kl,"Emotional Support, Esteem Support",1596371966
i27zc1,g02cmmu,,1596351908
i1tlnb,fzzwkhw,"Information Support, Emotional Support, Esteem Support, Group Interaction",1596299214
i1tlnb,fzzow8v,Esteem Support,1596295407
i1tlnb,fzzmlhu,,1596294211
i0qwh4,fzs0st1,Information Support,1596140944
i0qwh4,fzr5fv0,,1596132336
hztkge,fzl5cac,,1595994462
hztkge,fzlb5fw,,1595998352
hxzadc,fza02tj,"Information Support, Esteem Support, Group Interaction",1595743187
hxcjlb,fz5nvfm,"Information Support, Emotional Support, Esteem Support, Tangible Assistance",1595642868
hxcjlb,fz5c8yf,"Emotional Support, Esteem Support",1595636093
hxcjlb,fz58ejw,,1595633921
hwudd4,fz1yeav,,1595561298
hwudd4,fz1zx2d,"Information Support, Emotional Support, Tangible Assistance",1595562213
hvy4pl,fywaqhh,Information Support,1595441901
hvy4pl,fz15bmv,"Information Support, Emotional Support, Tangible Assistance",1595544976
hvy4pl,fz16197,"Information Support, Tangible Assistance",1595545348
hvy4pl,fyw500n,Information Support,1595439262
hvy4pl,fywsqos,Information Support,1595450234
hvy4pl,fywxkpl,,1595452497
huiire,fyt032r,"Information Support, Emotional Support, Esteem Support, Tangible Assistance",1595365213
hu6zfo,fylhcfn,"Information Support, Emotional Support, Esteem Support, Tangible Assistance",1595194040
hu6zfo,fyl7q69,,1595188778
hu6zfo,fymb70a,"Information Support, Emotional Support, Esteem Support, Group Interaction",1595211370
hu6zfo,fzchb09,Emotional Support,1595802611
hu24m7,fykywmg,Information Support,1595184073
hu24m7,fykc5qe,,1595171951
htzwwy,fyk3jv8,Emotional Support,1595166701
htzwwy,fyjxz6e,,1595162618
htzwwy,fykmy8e,"Information Support, Emotional Support, Esteem Support",1595177816
hr67n1,fy395l0,Information Support,1594769381
hr67n1,fy7vlj8,"Information Support, Group Interaction",1594871023
hr1uni,fy23rne,"Information Support, Emotional Support, Esteem Support",1594749052
hr1uni,fy2ije2,"Information Support, Emotional Support, Esteem Support",1594756031
howw5l,fxktn8u,"Information Support, Tangible Assistance",1594420172
howw5l,fxklrg3,Information Support,1594415996
howw5l,fxki4kw,,1594414112
hokufl,fxie2n8,Information Support,1594367247
hokufl,fxim6z6,Emotional Support,1594375497
hokufl,fxjj1nc,"Emotional Support, Esteem Support",1594396920
hokufl,fxkewxy,"Information Support, Emotional Support, Esteem Support",1594412476
hokufl,fxmarkq,,1594449590
ho2lio,fxhphqf,Information Support,1594348724
ho2lio,fxi2hky,Group Interaction,1594357274
hnxnnl,fxehu8y,Information Support,1594281297
hnxnnl,fxe95ro,,1594273512
hlfgc9,fx0ir03,"Information Support, Esteem Support",1593969094
hlfgc9,fx1yc60,"Information Support, Esteem Support",1593997313
hlfgc9,fwzpruw,"Information Support, Esteem Support",1593951028
hkb8d6,fwrnks3,"Information Support, Esteem Support",1593745244
hkb8d6,fwrp51z,"Information Support, Emotional Support, Esteem Support, Group Interaction",1593746243
hkb8d6,fwryqwv,"Information Support, Emotional Support, Esteem Support, Group Interaction",1593752889
hjy5mr,fwp9030,Information Support,1593700963
hjy5mr,fwp944s,"Information Support, Emotional Support",1593701012
hjy5mr,fws7bs0,Emotional Support,1593759935
hjs43b,fwoj3m7,"Information Support, Emotional Support, Esteem Support, Tangible Assistance",1593685207
hjs43b,fwo7fba,Esteem Support,1593673855
hjs43b,fwpe2wg,Esteem Support,1593703191
hjcq6f,fwlvanw,"Emotional Support, Group Interaction",1593626853
hj82c8,fwo0s22,"Information Support, Emotional Support",1593668234
hj82c8,fwo2byn,"Information Support, Emotional Support, Tangible Assistance",1593669476
hiciu5,fwg8g91,"Information Support, Esteem Support, Group Interaction",1593498344
hi91nr,fwexkpm,"Information Support, Esteem Support",1593469203
hi91nr,fwfdoh3,Tangible Assistance,1593477947
hi91nr,fwf1g3p,"Information Support, Emotional Support, Esteem Support",1593471214
hevlqm,fvu41a8,"Information Support, Esteem Support",1592991215
hevlqm,fvunqaq,"Information Support, Emotional Support",1593006823
hdnwhp,fvu8lwc,"Emotional Support, Group Interaction",1592995792
hcuqh1,fvhey5a,"Information Support, Emotional Support, Esteem Support, Tangible Assistance",1592692976
hc01lp,fvcqjuq,"Information Support, Tangible Assistance",1592585508
h90lar,in46c6l,,1662332816
h8xytk,futsczw,Information Support,1592162538
h8muhy,fusroqk,"Information Support, Emotional Support, Tangible Assistance, Group Interaction",1592141457
h15zw3,fuksdpi,Information Support,1591948085
h0dzxc,ftlrxpt,"Information Support, Esteem Support",1591810357
h0dzxc,ftlkshu,Esteem Support,1591807028
h0dzxc,ftlpa6z,,1591809164
h0dzxc,ftmbm8w,"Information Support, Emotional Support, Esteem Support",1591819516
gzu3wb,ftiqxju,"Information Support, Emotional Support, Esteem Support",1591738855
gzu3wb,ftj0j3o,"Information Support, Emotional Support, Esteem Support",1591743804
gzu3wb,ftjxf8e,"Emotional Support, Esteem Support, Tangible Assistance, Group Interaction",1591763210
gytxjz,ftcmnsb,"Information Support, Emotional Support, Esteem Support",1591603673
gxu9ja,ft62ce3,"Information Support, Emotional Support, Esteem Support",1591471006
gwnb4k,fsw9005,"Information Support, Esteem Support",1591300577
gwnb4k,fsw422p,"Information Support, Esteem Support",1591298290
gwnb4k,fsytgxs,Esteem Support,1591360726
gwnb4k,fszlvo7,Group Interaction,1591375637
gtpe60,fsdksff,Information Support,1590887726
gtpe60,fsgfy3m,"Information Support, Emotional Support",1590957227
gtpe60,fsgy1rv,,1590966788
gtpe60,fsje9bp,"Information Support, Emotional Support",1591028269
gt43su,fs9igii,"Information Support, Esteem Support, Tangible Assistance",1590802746
gswly7,fs8j2d4,"Information Support, Esteem Support",1590783423
gsuhyc,fsgzr7n,"Emotional Support, Group Interaction",1590967719
gsuhyc,fs8y180,Group Interaction,1590791069
gmeq08,fr3os1f,Esteem Support,1589862300
gmeq08,fuwzkcj,Emotional Support,1592238820
glg7gx,fqx5i56,"Information Support, Emotional Support",1589726259
gl1xvp,fqv3yti,"Information Support, Emotional Support, Esteem Support",1589669400
gl1xvp,frew9ch,"Information Support, Emotional Support, Esteem Support",1590118164
gkq14f,fqt26t2,"Emotional Support, Group Interaction",1589627425
gkq14f,fqtp4m1,"Esteem Support, Group Interaction",1589643343
gj79ie,fqrr6mh,"Information Support, Tangible Assistance",1589590164
gj79ie,fqiyjk3,Information Support,1589402627
gj1vya,fqhxsn6,"Information Support, Esteem Support, Group Interaction",1589386452
gj1vya,fqi6d8e,"Information Support, Group Interaction",1589391102
gj1vya,fqoql57,"Information Support, Esteem Support",1589521990
givf9z,fqh0w7i,"Information Support, Esteem Support",1589363984
givf9z,fqh0q6n,"Information Support, Emotional Support",1589363818
gfcxg2,fpsus05,Esteem Support,1588879967
gfcxg2,fpsvfjs,Emotional Support,1588880284
gfcxg2,fpti4qz,"Information Support, Esteem Support, Tangible Assistance",1588891679
gezms3,fpqrva7,"Information Support, Emotional Support, Esteem Support",1588830434
gezms3,fpqnep4,"Information Support, Esteem Support, Group Interaction",1588826990
gezms3,fpr59r1,"Information Support, Emotional Support, Esteem Support",1588842889
gezms3,fprbcq3,,1588849078
gef0wy,fpn4rrq,"Information Support, Emotional Support, Esteem Support",1588750234
gef0wy,fpnd8bq,Information Support,1588758790
gbwoj0,fp8aa9v,"Information Support, Emotional Support, Esteem Support",1588387384
gbwoj0,fp893aa,"Emotional Support, Group Interaction",1588386583
gbwoj0,fpqvqjn,"Information Support, Esteem Support, Group Interaction",1588833674
